date,sku,units_sold,unit_price,promo_flag
2024-12-07,P106,34.0,26.74,0
2024-12-08,P106,16.0,26.74,0
2024-12-09,P106,81.0,26.74,0
2024-12-10,P106,75.0,26.74,0
2024-12-11,P106,72.0,26.74,0
2024-12-12,P106,74.0,26.74,0
2024-12-13,P106,77.0,26.74,0
2024-12-14,P106,37.0,26.74,0
2024-12-15,P106,14.0,26.74,0
2024-12-16,P106,85.0,26.74,0
2024-12-17,P106,82.0,26.74,0
2024-12-18,P106,86.0,26.74,0
2024-12-19,P106,81.0,26.74,0
2024-12-20,P106,89.0,26.73,0
2024-12-21,P106,44.0,26.73,0
2024-12-22,P106,14.0,26.73,0
2024-12-23,P106,80.0,26.73,0
2024-12-24,P106,74.0,26.73,0
2024-12-25,P106,74.0,26.73,0
2024-12-26,P106,64.0,26.73,0
2024-12-27,P106,70.0,26.73,0
2024-12-28,P106,42.0,26.73,0
2024-12-29,P106,16.0,26.73,0
2024-12-30,P106,67.0,26.72,0
2024-12-31,P106,66.0,26.72,0
2025-01-01,P106,96.0,26.72,0
2025-01-02,P106,78.0,26.72,0
2025-01-03,P106,65.0,26.72,0
2025-01-04,P106,42.0,26.72,0
2025-01-05,P106,20.0,26.71,0
2025-01-06,P106,82.0,26.71,0
2025-01-07,P106,55.0,26.71,0
2025-01-08,P106,100.0,26.71,0
2025-01-09,P106,60.0,26.71,0
2025-01-10,P106,70.0,26.7,0
2025-01-11,P106,35.0,26.7,0
2025-01-12,P106,15.0,26.7,0
2025-01-13,P106,79.0,26.7,0
2025-01-14,P106,61.0,26.7,0
2025-01-15,P106,77.0,26.69,0
2025-01-16,P106,85.0,26.69,0
2025-01-17,P106,65.0,26.69,0
2025-01-18,P106,34.0,26.69,0
2025-01-19,P106,16.0,26.68,0
2025-01-20,P106,73.0,26.68,0
2025-01-21,P106,74.0,26.68,0
2025-01-22,P106,67.0,26.67,0
2025-01-23,P106,80.0,26.67,0
2025-01-24,P106,77.0,26.67,0
2025-01-25,P106,63.0,26.67,1
2025-01-26,P106,14.0,26.66,0
2025-01-27,P106,77.0,26.66,0
2025-01-28,P106,71.0,26.66,0
2025-01-29,P106,79.0,26.65,0
2025-01-30,P106,87.0,26.65,0
2025-01-31,P106,71.0,26.65,0
2025-02-01,P106,34.0,26.64,0
2025-02-02,P106,16.0,26.64,0
2025-02-03,P106,74.0,26.64,0
2025-02-04,P106,77.0,26.63,0
2025-02-05,P106,81.0,26.63,0
2025-02-06,P106,81.0,26.63,0
2025-02-07,P106,72.0,26.62,0
2025-02-08,P106,39.0,26.62,0
2025-02-09,P106,19.0,26.62,0
2025-02-10,P106,85.0,26.61,0
2025-02-11,P106,165.0,26.61,1
2025-02-12,P106,78.0,26.6,0
2025-02-13,P106,66.0,26.6,0
2025-02-14,P106,80.0,26.6,0
2025-02-15,P106,40.0,26.59,0
2025-02-16,P106,15.0,26.59,0
2025-02-17,P106,73.0,26.58,0
2025-02-18,P106,69.0,26.58,0
2025-02-19,P106,85.0,26.58,0
2025-02-20,P106,79.0,26.57,0
2025-02-21,P106,72.0,26.57,0
2025-02-22,P106,38.0,26.56,0
2025-02-23,P106,14.0,26.56,0
2025-02-24,P106,90.0,26.55,1
2025-02-25,P106,65.0,26.55,0
2025-02-26,P106,69.0,26.55,0
2025-02-27,P106,66.0,26.54,0
2025-02-28,P106,72.0,26.54,0
2025-03-01,P106,42.0,26.53,0
2025-03-02,P106,15.0,26.53,0
2025-03-03,P106,85.0,26.52,0
2025-03-04,P106,70.0,26.52,0
2025-03-05,P106,142.0,26.51,1
2025-03-06,P106,72.0,26.51,0
2025-03-07,P106,77.0,26.5,0
2025-03-08,P106,38.0,26.5,0
2025-03-09,P106,15.0,26.49,0
2025-03-10,P106,59.0,26.49,0
2025-03-11,P106,68.0,26.48,0
2025-03-12,P106,83.0,26.48,0
2025-03-13,P106,55.0,26.47,0
2025-03-14,P106,135.0,26.47,1
2025-03-15,P106,39.0,26.46,0
2025-03-16,P106,14.0,26.46,0
2025-03-17,P106,65.0,26.45,0
2025-03-18,P106,90.0,26.45,0
2025-03-19,P106,84.0,26.44,0
2025-03-20,P106,70.0,26.44,0
2025-03-21,P106,68.0,26.43,0
2025-03-22,P106,34.0,26.43,0
2025-03-23,P106,15.0,26.42,0
2025-03-24,P106,66.0,26.42,0
2025-03-25,P106,73.0,26.41,0
2025-03-26,P106,86.0,26.4,0
2025-03-27,P106,69.0,26.4,0
2025-03-28,P106,59.0,26.39,0
2025-03-29,P106,31.0,26.39,0
2025-03-30,P106,15.0,26.38,0
2025-03-31,P106,64.0,26.38,0
2025-04-01,P106,74.0,26.37,0
2025-04-02,P106,58.0,26.37,0
2025-04-03,P106,74.0,26.36,0
2025-04-04,P106,58.0,26.35,0
2025-04-05,P106,36.0,26.35,0
2025-04-06,P106,14.0,26.34,0
2025-04-07,P106,82.0,26.34,0
2025-04-08,P106,73.0,26.33,0
2025-04-09,P106,85.0,26.33,0
2025-04-10,P106,72.0,26.32,0
2025-04-11,P106,75.0,26.31,0
2025-04-12,P106,35.0,26.31,0
2025-04-13,P106,15.0,26.3,0
2025-04-14,P106,77.0,26.3,0
2025-04-15,P106,77.0,26.29,0
2025-04-16,P106,73.0,26.29,0
2025-04-17,P106,64.0,26.28,0
2025-04-18,P106,62.0,26.27,0
2025-04-19,P106,39.0,26.27,0
2025-04-20,P106,16.0,26.26,0
2025-04-21,P106,63.0,26.26,0
2025-04-22,P106,64.0,26.25,0
2025-04-23,P106,61.0,26.25,0
2025-04-24,P106,72.0,26.24,0
2025-04-25,P106,56.0,26.23,0
2025-04-26,P106,37.0,26.23,0
2025-04-27,P106,15.0,26.22,0
2025-04-28,P106,62.0,26.22,0
2025-04-29,P106,80.0,26.21,0
2025-04-30,P106,56.0,26.2,0
2025-05-01,P106,77.0,26.2,0
2025-05-02,P106,64.0,26.19,0
2025-05-03,P106,26.0,26.19,0
2025-05-04,P106,16.0,26.18,0
2025-05-05,P106,72.0,26.18,0
2025-05-06,P106,64.0,26.17,0
2025-05-07,P106,59.0,26.16,0
2025-05-08,P106,53.0,26.16,0
2025-05-09,P106,77.0,26.15,0
2025-05-10,P106,30.0,26.15,0
2025-05-11,P106,24.0,26.14,1
2025-05-12,P106,66.0,26.14,0
2025-05-13,P106,54.0,26.13,0
2025-05-14,P106,58.0,26.12,0
2025-05-15,P106,70.0,26.12,0
2025-05-16,P106,63.0,26.11,0
2025-05-17,P106,31.0,26.11,0
2025-05-18,P106,13.0,26.1,0
2025-05-19,P106,60.0,26.1,0
2025-05-20,P106,65.0,26.09,0
2025-05-21,P106,59.0,26.08,0
2025-05-22,P106,58.0,26.08,0
2025-05-23,P106,55.0,26.07,0
2025-05-24,P106,30.0,26.07,0
2025-05-25,P106,14.0,26.06,0
2025-05-26,P106,68.0,26.06,0
2025-05-27,P106,58.0,26.05,0
2025-05-28,P106,55.0,26.04,0
2025-05-29,P106,60.0,26.04,0
2025-05-30,P106,72.0,26.03,0
2025-05-31,P106,28.0,26.03,0
2025-06-01,P106,13.0,26.02,0
2025-06-02,P106,62.0,26.02,0
2025-06-03,P106,63.0,26.01,0
2025-06-04,P106,59.0,26.01,0
2025-06-05,P106,68.0,26.0,0
2025-06-06,P106,61.0,26.0,0
2025-06-07,P106,35.0,25.99,0
2025-06-08,P106,13.0,25.99,0
2025-06-09,P106,67.0,25.98,0
2025-06-10,P106,74.0,25.98,0
2025-06-11,P106,71.0,25.97,0
2025-06-12,P106,76.0,25.96,0
2025-06-13,P106,65.0,25.96,0
2025-06-14,P106,29.0,25.95,0
2025-06-15,P106,14.0,25.95,0
2025-06-16,P106,65.0,25.94,0
2025-06-17,P106,76.0,25.94,0
2025-06-18,P106,55.0,25.93,0
2025-06-19,P106,63.0,25.93,0
2025-06-20,P106,53.0,25.93,0
2025-06-21,P106,33.0,25.92,0
2025-06-22,P106,12.0,25.92,0
2025-06-23,P106,63.0,25.91,0
2025-06-24,P106,53.0,25.91,0
2025-06-25,P106,66.0,25.9,0
2025-06-26,P106,61.0,25.9,0
2025-06-27,P106,57.0,25.89,0
2025-06-28,P106,38.0,25.89,0
2025-06-29,P106,12.0,25.88,0
2025-06-30,P106,62.0,25.88,0
2025-07-01,P106,63.0,25.87,0
2025-07-02,P106,62.0,25.87,0
2025-07-03,P106,73.0,25.87,0
2025-07-04,P106,57.0,25.86,0
2025-07-05,P106,29.0,25.86,0
2025-07-06,P106,15.0,25.85,0
2025-07-07,P106,57.0,25.85,0
2025-07-08,P106,51.0,25.84,0
2025-07-09,P106,56.0,25.84,0
2025-07-10,P106,51.0,25.84,0
2025-07-11,P106,45.0,25.83,0
2025-07-12,P106,30.0,25.83,0
2025-07-13,P106,12.0,25.82,0
2025-07-14,P106,67.0,25.82,0
2025-07-15,P106,66.0,25.82,0
2025-07-16,P106,64.0,25.81,0
2025-07-17,P106,53.0,25.81,0
2025-07-18,P106,61.0,25.81,0
2025-07-19,P106,36.0,25.8,0
2025-07-20,P106,13.0,25.8,0
2025-07-21,P106,62.0,25.79,0
2025-07-22,P106,53.0,25.79,0
2025-07-23,P106,68.0,25.79,0
2025-07-24,P106,70.0,25.78,0
2025-07-25,P106,58.0,25.78,0
2025-07-26,P106,29.0,25.78,0
2025-07-27,P106,12.0,25.77,0
2025-07-28,P106,57.0,25.77,0
2025-07-29,P106,59.0,25.77,0
2025-07-30,P106,65.0,25.77,0
2025-07-31,P106,61.0,25.76,0
2025-08-01,P106,63.0,25.76,0
2025-08-02,P106,32.0,25.76,0
2025-08-03,P106,11.0,25.75,0
2025-08-04,P106,56.0,25.75,0
2025-08-05,P106,58.0,25.75,0
2025-08-06,P106,60.0,25.75,0
2025-08-07,P106,71.0,25.74,0
2025-08-08,P106,69.0,25.74,0
2025-08-09,P106,34.0,25.74,0
2025-08-10,P106,13.0,25.74,0
2025-08-11,P106,51.0,25.73,0
2025-08-12,P106,64.0,25.73,0
2025-08-13,P106,56.0,25.73,0
2025-08-14,P106,70.0,25.73,0
2025-08-15,P106,47.0,25.72,0
2025-08-16,P106,33.0,25.72,0
2025-08-17,P106,11.0,25.72,0
2025-08-18,P106,61.0,25.72,0
2025-08-19,P106,68.0,25.72,0
2025-08-20,P106,69.0,25.72,0
2025-08-21,P106,60.0,25.71,0
2025-08-22,P106,62.0,25.71,0
2025-08-23,P106,29.0,25.71,0
2025-08-24,P106,13.0,25.71,0
2025-08-25,P106,68.0,25.71,0
2025-08-26,P106,66.0,25.71,0
2025-08-27,P106,59.0,25.7,0
2025-08-28,P106,59.0,25.7,0
2025-08-29,P106,65.0,25.7,0
2025-08-30,P106,28.0,25.7,0
2025-08-31,P106,11.0,25.7,0
2025-09-01,P106,66.0,25.7,0
2025-09-02,P106,61.0,25.7,0
2025-09-03,P106,53.0,25.7,0
2025-09-04,P106,71.0,25.7,0
2025-09-05,P106,52.0,25.7,0
2025-09-06,P106,32.0,25.69,0
2025-09-07,P106,12.0,25.69,0
2025-09-08,P106,61.0,25.69,0
2025-09-09,P106,59.0,25.69,0
2025-09-10,P106,69.0,25.69,0
2025-09-11,P106,63.0,25.69,0
2025-09-12,P106,66.0,25.69,0
2025-09-13,P106,31.0,25.69,0
2025-09-14,P106,16.0,25.69,0
2025-09-15,P106,50.0,25.69,0
2025-09-16,P106,54.0,25.69,0
2025-09-17,P106,77.0,25.69,0
2025-09-18,P106,66.0,25.69,0
2025-09-19,P106,62.0,25.69,0
2025-09-20,P106,35.0,25.69,0
2025-09-21,P106,14.0,25.69,0
2025-09-22,P106,142.0,25.69,1
2025-09-23,P106,60.0,25.69,0
2025-09-24,P106,72.0,25.69,0
2025-09-25,P106,69.0,25.69,0
2025-09-26,P106,150.0,25.69,1
2025-09-27,P106,40.0,25.69,0
2025-09-28,P106,14.0,25.7,0
2025-09-29,P106,56.0,25.7,0
2025-09-30,P106,81.0,25.7,0
2025-10-01,P106,59.0,25.7,0
2025-10-02,P106,67.0,25.7,0
2025-10-03,P106,60.0,25.7,0
2025-10-04,P106,33.0,25.7,0
2025-10-05,P106,15.0,25.7,0
2025-10-06,P106,68.0,25.7,0
2025-10-07,P106,73.0,25.7,0
2025-10-08,P106,61.0,25.71,0
2025-10-09,P106,65.0,25.71,0
2025-10-10,P106,57.0,25.71,0
2025-10-11,P106,34.0,25.71,0
2025-10-12,P106,14.0,25.71,0
2025-10-13,P106,81.0,25.71,0
2025-10-14,P106,68.0,25.71,0
2025-10-15,P106,52.0,25.72,0
2025-10-16,P106,77.0,25.72,0
2025-10-17,P106,67.0,25.72,0
2025-10-18,P106,70.0,25.72,1
2025-10-19,P106,13.0,25.72,0
2025-10-20,P106,61.0,25.73,0
2025-10-21,P106,86.0,25.73,0
2025-10-22,P106,70.0,25.73,0
2025-10-23,P106,55.0,25.73,0
2025-10-24,P106,67.0,25.74,0
2025-10-25,P106,40.0,25.74,0
2025-10-26,P106,15.0,25.74,0
2025-10-27,P106,62.0,25.74,0
2025-10-28,P106,64.0,25.75,0
2025-10-29,P106,63.0,25.75,0
2025-10-30,P106,80.0,25.75,0
2025-10-31,P106,65.0,25.75,0
2025-11-01,P106,29.0,25.76,0
2025-11-02,P106,15.0,25.76,0
2025-11-03,P106,71.0,25.76,0
2025-11-04,P106,69.0,25.76,0
2025-11-05,P106,63.0,25.77,0
2025-11-06,P106,61.0,25.77,0
2025-11-07,P106,74.0,25.77,0
2025-11-08,P106,38.0,25.78,0
2025-11-09,P106,15.0,25.78,0
2025-11-10,P106,73.0,25.78,0
2025-11-11,P106,76.0,25.79,0
2025-11-12,P106,68.0,25.79,0
2025-11-13,P106,69.0,25.79,0
2025-11-14,P106,76.0,25.8,0
2025-11-15,P106,43.0,25.8,0
2025-11-16,P106,13.0,25.8,0
2025-11-17,P106,70.0,25.81,0
2025-11-18,P106,81.0,25.81,0
2025-11-19,P106,88.0,25.82,0
2025-11-20,P106,85.0,25.82,0
2025-11-21,P106,62.0,25.82,0
2025-11-22,P106,43.0,25.83,0
2025-11-23,P106,28.0,25.83,1
2025-11-24,P106,153.0,25.84,1
2025-11-25,P106,81.0,25.84,0
2025-11-26,P106,63.0,25.84,0
2025-11-27,P106,136.0,25.85,1
2025-11-28,P106,76.0,25.85,0
2025-11-29,P106,38.0,25.86,0
2025-11-30,P106,15.0,25.86,0
2025-12-01,P106,60.0,25.86,0
2025-12-02,P106,81.0,25.87,0
2025-12-03,P106,76.0,25.87,0
2025-12-04,P106,65.0,25.88,0
2025-12-05,P106,67.0,25.88,0
2025-12-06,P106,39.0,25.89,0
2025-12-07,P106,14.0,25.89,0
2025-12-08,P106,73.0,25.9,0
2025-12-09,P106,62.0,25.9,0
2025-12-10,P106,86.0,25.91,0
2025-12-11,P106,73.0,25.91,0
2025-12-12,P106,61.0,25.91,0
2025-12-13,P106,57.0,25.92,1
2025-12-14,P106,17.0,25.92,0
2025-12-15,P106,163.0,25.93,1
2025-12-16,P106,79.0,25.93,0
2025-12-17,P106,160.0,25.94,1
2025-12-18,P106,80.0,25.94,0
2025-12-19,P106,71.0,25.95,0
2025-12-20,P106,37.0,25.95,0
2025-12-21,P106,15.0,25.96,0
2025-12-22,P106,78.0,25.96,0
2025-12-23,P106,89.0,25.97,0
2025-12-24,P106,75.0,25.97,0
2025-12-25,P106,86.0,25.98,0
2025-12-26,P106,73.0,25.98,0
2025-12-27,P106,40.0,25.99,0
2025-12-28,P106,20.0,26.0,0
2025-12-29,P106,88.0,26.0,0
2025-12-30,P106,92.0,26.01,0
2025-12-31,P106,69.0,26.01,0
2023-01-01,P107,6.0,133.94,0
2023-01-02,P107,31.0,133.97,0
2023-01-03,P107,30.0,134.0,0
2023-01-04,P107,32.0,134.03,0
2023-01-05,P107,29.0,134.06,0
2023-01-06,P107,24.0,134.09,0
2023-01-07,P107,15.0,134.12,0
2023-01-08,P107,7.0,134.15,0
2023-01-09,P107,30.0,134.18,0
2023-01-10,P107,29.0,134.21,0
2023-01-11,P107,36.0,134.23,0
2023-01-12,P107,32.0,134.26,0
2023-01-13,P107,29.0,134.29,0
2023-01-14,P107,15.0,134.32,0
2023-01-15,P107,6.0,134.35,0
2023-01-16,P107,31.0,134.38,0
2023-01-17,P107,23.0,134.41,0
2023-01-18,P107,30.0,134.44,0
2023-01-19,P107,28.0,134.47,0
2023-01-20,P107,25.0,134.5,0
2023-01-21,P107,14.0,134.53,0
2023-01-22,P107,5.0,134.56,0
2023-01-23,P107,34.0,134.59,1
2023-01-24,P107,34.0,134.61,0
2023-01-25,P107,31.0,134.64,0
2023-01-26,P107,21.0,134.67,0
2023-01-27,P107,25.0,134.7,0
2023-01-28,P107,16.0,134.73,0
2023-01-29,P107,6.0,134.76,0
2023-01-30,P107,32.0,134.79,0
2023-01-31,P107,33.0,134.81,0
2023-02-01,P107,25.0,134.84,0
2023-02-02,P107,28.0,134.87,0
2023-02-03,P107,25.0,134.9,0
2023-02-04,P107,12.0,134.93,0
2023-02-05,P107,5.0,134.95,0
2023-02-06,P107,26.0,134.98,0
2023-02-07,P107,27.0,135.01,0
2023-02-08,P107,30.0,135.04,0
2023-02-09,P107,55.0,135.06,1
2023-02-10,P107,28.0,135.09,0
2023-02-11,P107,16.0,135.12,0
2023-02-12,P107,6.0,135.14,0
2023-02-13,P107,30.0,135.17,0
2023-02-14,P107,29.0,135.2,0
2023-02-15,P107,27.0,135.22,0
2023-02-16,P107,34.0,135.25,0
2023-02-17,P107,20.0,135.27,0
2023-02-18,P107,12.0,135.3,0
2023-02-19,P107,6.0,135.33,0
2023-02-20,P107,27.0,135.35,0
2023-02-21,P107,24.0,135.38,0
2023-02-22,P107,25.0,135.4,0
2023-02-23,P107,25.0,135.43,0
2023-02-24,P107,29.0,135.45,0
2023-02-25,P107,16.0,135.47,0
2023-02-26,P107,7.0,135.5,0
2023-02-27,P107,23.0,135.52,0
2023-02-28,P107,53.0,135.55,1
2023-03-01,P107,24.0,135.57,0
2023-03-02,P107,31.0,135.59,0
2023-03-03,P107,27.0,135.62,0
2023-03-04,P107,14.0,135.64,0
2023-03-05,P107,6.0,135.66,0
2023-03-06,P107,27.0,135.69,0
2023-03-07,P107,25.0,135.71,0
2023-03-08,P107,30.0,135.73,0
2023-03-09,P107,27.0,135.75,0
2023-03-10,P107,22.0,135.77,0
2023-03-11,P107,15.0,135.8,0
2023-03-12,P107,8.0,135.82,1
2023-03-13,P107,28.0,135.84,0
2023-03-14,P107,28.0,135.86,0
2023-03-15,P107,30.0,135.88,0
2023-03-16,P107,28.0,135.9,0
2023-03-17,P107,23.0,135.92,0
2023-03-18,P107,15.0,135.94,0
2023-03-19,P107,6.0,135.96,0
2023-03-20,P107,29.0,135.98,0
2023-03-21,P107,31.0,136.0,0
2023-03-22,P107,26.0,136.02,0
2023-03-23,P107,29.0,136.04,0
2023-03-24,P107,21.0,136.05,0
2023-03-25,P107,14.0,136.07,0
2023-03-26,P107,5.0,136.09,0
2023-03-27,P107,31.0,136.11,0
2023-03-28,P107,27.0,136.13,0
2023-03-29,P107,29.0,136.14,0
2023-03-30,P107,21.0,136.16,0
2023-03-31,P107,24.0,136.18,0
2023-04-01,P107,12.0,136.19,0
2023-04-02,P107,7.0,136.21,0
2023-04-03,P107,24.0,136.22,0
2023-04-04,P107,28.0,136.24,0
2023-04-05,P107,27.0,136.25,0
2023-04-06,P107,21.0,136.27,0
2023-04-07,P107,23.0,136.28,0
2023-04-08,P107,14.0,136.3,0
2023-04-09,P107,5.0,136.31,0
2023-04-10,P107,19.0,136.33,0
2023-04-11,P107,25.0,136.34,0
2023-04-12,P107,29.0,136.35,0
2023-04-13,P107,27.0,136.36,0
2023-04-14,P107,28.0,136.38,0
2023-04-15,P107,12.0,136.39,0
2023-04-16,P107,6.0,136.4,0
2023-04-17,P107,26.0,136.41,0
2023-04-18,P107,31.0,136.42,0
2023-04-19,P107,26.0,136.43,0
2023-04-20,P107,20.0,136.45,0
2023-04-21,P107,26.0,136.46,0
2023-04-22,P107,13.0,136.47,0
2023-04-23,P107,5.0,136.48,0
2023-04-24,P107,21.0,136.48,0
2023-04-25,P107,31.0,136.49,0
2023-04-26,P107,24.0,136.5,0
2023-04-27,P107,29.0,136.51,0
2023-04-28,P107,23.0,136.52,0
2023-04-29,P107,12.0,136.53,0
2023-04-30,P107,6.0,136.53,0
2023-05-01,P107,25.0,136.54,0
2023-05-02,P107,26.0,136.55,0
2023-05-03,P107,44.0,136.55,1
2023-05-04,P107,23.0,136.56,0
2023-05-05,P107,24.0,136.57,0
2023-05-06,P107,11.0,136.57,0
2023-05-07,P107,5.0,136.58,0
2023-05-08,P107,24.0,136.58,0
2023-05-09,P107,26.0,136.59,0
2023-05-10,P107,29.0,136.59,0
2023-05-11,P107,23.0,136.6,0
2023-05-12,P107,21.0,136.6,0
2023-05-13,P107,17.0,136.6,0
2023-05-14,P107,5.0,136.6,0
2023-05-15,P107,24.0,136.61,0
2023-05-16,P107,24.0,136.61,0
2023-05-17,P107,24.0,136.61,0
2023-05-18,P107,24.0,136.61,0
2023-05-19,P107,25.0,136.61,0
2023-05-20,P107,13.0,136.62,0
2023-05-21,P107,6.0,136.62,0
2023-05-22,P107,27.0,136.62,0
2023-05-23,P107,25.0,136.62,0
2023-05-24,P107,25.0,136.62,0
2023-05-25,P107,27.0,136.62,0
2023-05-26,P107,20.0,136.61,0
2023-05-27,P107,16.0,136.61,0
2023-05-28,P107,5.0,136.61,0
2023-05-29,P107,23.0,136.61,0
2023-05-30,P107,21.0,136.61,0
2023-05-31,P107,21.0,136.6,0
2023-06-01,P107,26.0,136.6,0
2023-06-02,P107,28.0,136.6,0
2023-06-03,P107,11.0,136.59,0
2023-06-04,P107,5.0,136.59,0
2023-06-05,P107,24.0,136.59,0
2023-06-06,P107,27.0,136.58,0
2023-06-07,P107,30.0,136.58,0
2023-06-08,P107,27.0,136.57,0
2023-06-09,P107,22.0,136.57,0
2023-06-10,P107,13.0,136.56,0
2023-06-11,P107,5.0,136.55,0
2023-06-12,P107,23.0,136.55,0
2023-06-13,P107,21.0,136.54,0
2023-06-14,P107,22.0,136.53,0
2023-06-15,P107,26.0,136.52,0
2023-06-16,P107,25.0,136.52,0
2023-06-17,P107,12.0,136.51,0
2023-06-18,P107,5.0,136.5,0
2023-06-19,P107,26.0,136.49,0
2023-06-20,P107,20.0,136.48,0
2023-06-21,P107,22.0,136.47,0
2023-06-22,P107,28.0,136.46,0
2023-06-23,P107,23.0,136.45,0
2023-06-24,P107,11.0,136.44,0
2023-06-25,P107,5.0,136.43,0
2023-06-26,P107,26.0,136.42,0
2023-06-27,P107,17.0,136.41,0
2023-06-28,P107,24.0,136.4,0
2023-06-29,P107,22.0,136.39,0
2023-06-30,P107,18.0,136.37,0
2023-07-01,P107,12.0,136.36,0
2023-07-02,P107,5.0,136.35,0
2023-07-03,P107,23.0,136.33,0
2023-07-04,P107,23.0,136.32,0
2023-07-05,P107,21.0,136.31,0
2023-07-06,P107,19.0,136.29,0
2023-07-07,P107,20.0,136.28,0
2023-07-08,P107,13.0,136.26,0
2023-07-09,P107,5.0,136.25,0
2023-07-10,P107,23.0,136.23,0
2023-07-11,P107,21.0,136.22,0
2023-07-12,P107,22.0,136.2,0
2023-07-13,P107,25.0,136.19,0
2023-07-14,P107,23.0,136.17,0
2023-07-15,P107,11.0,136.15,0
2023-07-16,P107,3.0,136.14,0
2023-07-17,P107,21.0,136.12,0
2023-07-18,P107,23.0,136.1,0
2023-07-19,P107,21.0,136.09,0
2023-07-20,P107,22.0,136.07,0
2023-07-21,P107,24.0,136.05,0
2023-07-22,P107,12.0,136.03,0
2023-07-23,P107,5.0,136.01,0
2023-07-24,P107,19.0,135.99,0
2023-07-25,P107,23.0,135.97,0
2023-07-26,P107,18.0,135.95,0
2023-07-27,P107,22.0,135.94,0
2023-07-28,P107,19.0,135.92,0
2023-07-29,P107,14.0,135.9,0
2023-07-30,P107,5.0,135.87,0
2023-07-31,P107,26.0,135.85,0
2023-08-01,P107,23.0,135.83,0
2023-08-02,P107,21.0,135.81,0
2023-08-03,P107,20.0,135.79,0
2023-08-04,P107,23.0,135.77,0
2023-08-05,P107,14.0,135.75,0
2023-08-06,P107,5.0,135.73,0
2023-08-07,P107,22.0,135.7,0
2023-08-08,P107,24.0,135.68,0
2023-08-09,P107,24.0,135.66,0
2023-08-10,P107,28.0,135.63,0
2023-08-11,P107,25.0,135.61,0
2023-08-12,P107,13.0,135.59,0
2023-08-13,P107,5.0,135.56,0
2023-08-14,P107,24.0,135.54,0
2023-08-15,P107,26.0,135.52,0
2023-08-16,P107,23.0,135.49,0
2023-08-17,P107,21.0,135.47,0
2023-08-18,P107,25.0,135.44,0
2023-08-19,P107,12.0,135.42,0
2023-08-20,P107,5.0,135.39,0
2023-08-21,P107,28.0,135.37,0
2023-08-22,P107,26.0,135.34,0
2023-08-23,P107,25.0,135.32,0
2023-08-24,P107,32.0,135.29,0
2023-08-25,P107,23.0,135.27,0
2023-08-26,P107,11.0,135.24,0
2023-08-27,P107,5.0,135.22,0
2023-08-28,P107,28.0,135.19,0
2023-08-29,P107,21.0,135.16,0
2023-08-30,P107,22.0,135.14,0
2023-08-31,P107,27.0,135.11,0
2023-09-01,P107,22.0,135.08,0
2023-09-02,P107,12.0,135.06,0
2023-09-03,P107,6.0,135.03,0
2023-09-04,P107,22.0,135.0,0
2023-09-05,P107,21.0,134.97,0
2023-09-06,P107,21.0,134.95,0
2023-09-07,P107,26.0,134.92,0
2023-09-08,P107,24.0,134.89,0
2023-09-09,P107,12.0,134.86,0
2023-09-10,P107,4.0,134.84,0
2023-09-11,P107,24.0,134.81,0
2023-09-12,P107,29.0,134.78,0
2023-09-13,P107,23.0,134.75,0
2023-09-14,P107,23.0,134.72,0
2023-09-15,P107,20.0,134.69,0
2023-09-16,P107,12.0,134.66,0
2023-09-17,P107,5.0,134.64,0
2023-09-18,P107,31.0,134.61,0
2023-09-19,P107,27.0,134.58,0
2023-09-20,P107,25.0,134.55,0
2023-09-21,P107,27.0,134.52,0
2023-09-22,P107,26.0,134.49,0
2023-09-23,P107,12.0,134.46,0
2023-09-24,P107,7.0,134.43,0
2023-09-25,P107,41.0,134.4,1
2023-09-26,P107,27.0,134.37,0
2023-09-27,P107,27.0,134.35,0
2023-09-28,P107,26.0,134.32,0
2023-09-29,P107,28.0,134.29,0
2023-09-30,P107,12.0,134.26,0
2023-10-01,P107,6.0,134.23,0
2023-10-02,P107,26.0,134.2,0
2023-10-03,P107,30.0,134.17,0
2023-10-04,P107,26.0,134.14,0
2023-10-05,P107,25.0,134.11,0
2023-10-06,P107,26.0,134.08,0
2023-10-07,P107,14.0,134.05,0
2023-10-08,P107,5.0,134.02,0
2023-10-09,P107,30.0,133.99,0
2023-10-10,P107,29.0,133.96,0
2023-10-11,P107,27.0,133.93,0
2023-10-12,P107,25.0,133.9,0
2023-10-13,P107,26.0,133.87,0
2023-10-14,P107,15.0,133.84,0
2023-10-15,P107,5.0,133.81,0
2023-10-16,P107,28.0,133.78,0
2023-10-17,P107,30.0,133.75,0
2023-10-18,P107,20.0,133.72,0
2023-10-19,P107,27.0,133.69,0
2023-10-20,P107,27.0,133.66,0
2023-10-21,P107,15.0,133.63,0
2023-10-22,P107,6.0,133.6,0
2023-10-23,P107,26.0,133.57,0
2023-10-24,P107,25.0,133.54,0
2023-10-25,P107,22.0,133.52,0
2023-10-26,P107,30.0,133.49,0
2023-10-27,P107,28.0,133.46,0
2023-10-28,P107,16.0,133.43,0
2023-10-29,P107,5.0,133.4,0
2023-10-30,P107,30.0,133.37,0
2023-10-31,P107,24.0,133.34,0
2023-11-01,P107,25.0,133.31,0
2023-11-02,P107,28.0,133.28,0
2023-11-03,P107,28.0,133.25,0
2023-11-04,P107,33.0,133.22,1
