date,sku,units_sold,unit_price,promo_flag,on_hand,stockout_flag,lag_1,lag_7,lag_14,lag_28,roll_mean_7,roll_std_7,roll_mean_28,roll_std_28,dow,month,weekofyear,trend_idx
2025-06-22,P106,12,25.92,0,258,0.0,33.0,14.0,13.0,14.0,51.285714285714285,21.124348397952907,52.5,20.853101732160926,6.0,6.0,25.0,0.8244879311657656
2025-06-23,P106,63,25.91,0,195,0.0,12.0,65.0,67.0,68.0,51.0,21.717888172349237,52.42857142857143,20.992818121881918,0.0,6.0,26.0,0.8254016599406077
2025-06-24,P106,53,25.91,0,142,0.0,63.0,76.0,74.0,58.0,50.714285714285715,21.51522163271302,52.25,20.87639993088069,1.0,6.0,26.0,0.8263153887154496
2025-06-25,P106,66,25.9,0,766,0.0,53.0,55.0,71.0,55.0,47.42857142857143,18.56391789518172,52.07142857142857,20.846757579712555,2.0,6.0,26.0,0.8272291174902916
2025-06-26,P106,61,25.9,0,705,0.0,66.0,63.0,76.0,60.0,49.0,19.73997635932392,52.464285714285715,21.00702200562885,3.0,6.0,26.0,0.8281428462651337
2025-06-27,P106,57,25.89,0,648,0.0,61.0,53.0,65.0,72.0,48.714285714285715,19.51678154575601,52.5,21.021153367236778,4.0,6.0,26.0,0.8290565750399757
2025-06-28,P106,38,25.89,0,610,0.0,57.0,33.0,29.0,28.0,49.285714285714285,19.72066839396582,51.964285714285715,20.694393842486374,5.0,6.0,26.0,0.8299703038148176
2025-06-29,P106,12,25.88,0,598,0.0,38.0,12.0,14.0,13.0,50.0,19.11369491577528,52.32142857142857,20.34890764458976,6.0,6.0,26.0,0.8308840325896596
2025-06-30,P106,62,25.88,0,536,0.0,12.0,63.0,65.0,62.0,50.0,19.11369491577528,52.285714285714285,20.421225600498527,0.0,6.0,27.0,0.8317977613645017
2025-07-01,P106,63,25.87,0,473,0.0,62.0,53.0,76.0,63.0,49.857142857142854,19.003759026646744,52.285714285714285,20.421225600498527,1.0,7.0,27.0,0.8327114901393436
2025-07-02,P106,62,25.87,0,411,0.0,63.0,66.0,55.0,59.0,51.285714285714285,19.644458809159453,52.285714285714285,20.421225600498527,2.0,7.0,27.0,0.8336252189141856
2025-07-03,P106,73,25.87,0,973,0.0,62.0,61.0,63.0,68.0,50.714285714285715,19.198214202665547,52.392857142857146,20.46557956887487,3.0,7.0,27.0,0.8345389476890276
2025-07-04,P106,57,25.86,0,916,0.0,73.0,57.0,53.0,61.0,52.42857142857143,20.743329392499046,52.57142857142857,20.627971968015395,4.0,7.0,27.0,0.8354526764638697
2025-07-05,P106,29,25.86,0,887,0.0,57.0,38.0,33.0,35.0,52.42857142857143,20.743329392499046,52.42857142857143,20.58123663892194,5.0,7.0,27.0,0.8363664052387116
2025-07-06,P106,15,25.85,0,872,0.0,29.0,12.0,12.0,13.0,51.142857142857146,22.02595871109491,52.214285714285715,20.799496330898233,6.0,7.0,27.0,0.8372801340135536
2025-07-07,P106,57,25.85,0,815,0.0,15.0,62.0,63.0,67.0,51.57142857142857,21.149130343484927,52.285714285714285,20.6628260640306,0.0,7.0,28.0,0.8381938627883957
2025-07-08,P106,51,25.84,0,764,0.0,57.0,63.0,53.0,74.0,50.857142857142854,20.820091029488584,51.92857142857143,20.484734282492905,1.0,7.0,28.0,0.8391075915632377
2025-07-09,P106,56,25.84,0,708,0.0,51.0,62.0,66.0,71.0,49.142857142857146,20.136439369366943,51.107142857142854,20.022837490326456,2.0,7.0,28.0,0.8400213203380796
2025-07-10,P106,51,25.84,0,657,0.0,56.0,73.0,61.0,76.0,48.285714285714285,19.618989828856186,50.57142857142857,19.668415311014826,3.0,7.0,28.0,0.8409350491129216
2025-07-11,P106,45,25.83,0,612,0.0,51.0,57.0,57.0,65.0,45.142857142857146,16.51694656434791,49.67857142857143,19.028348386763472,4.0,7.0,28.0,0.8418487778877637
2025-07-12,P106,30,25.83,0,582,0.0,45.0,29.0,38.0,29.0,43.42857142857143,15.682869028094998,48.964285714285715,18.80599223426793,5.0,7.0,28.0,0.8427625066626057
2025-07-13,P106,12,25.82,0,570,0.0,30.0,15.0,12.0,14.0,43.57142857142857,15.533374207998554,49.0,18.767584347012374,6.0,7.0,28.0,0.8436762354374476
2025-07-14,P106,67,25.82,0,503,0.0,12.0,57.0,62.0,65.0,43.142857142857146,16.466416038192936,48.92857142857143,18.90899956502898,0.0,7.0,29.0,0.8445899642122896
2025-07-15,P106,66,25.82,0,437,0.0,67.0,51.0,63.0,76.0,44.57142857142857,18.210410418742573,49.0,18.975617883854948,1.0,7.0,29.0,0.8455036929871317
2025-07-16,P106,64,25.81,0,373,0.0,66.0,56.0,62.0,55.0,46.714285714285715,19.897355651059826,48.642857142857146,18.53767791945648,2.0,7.0,29.0,0.8464174217619737
2025-07-17,P106,53,25.81,0,320,0.0,64.0,51.0,73.0,63.0,47.857142857142854,20.731848055817988,48.964285714285715,18.729027071005497,3.0,7.0,29.0,0.8473311505368156
2025-07-18,P106,61,25.81,0,259,0.0,53.0,45.0,57.0,53.0,48.142857142857146,20.796061898258305,48.607142857142854,18.545917561583735,4.0,7.0,29.0,0.8482448793116577
2025-07-19,P106,36,25.8,0,223,0.0,61.0,30.0,29.0,33.0,50.42857142857143,21.267009998721367,48.892857142857146,18.677257483098227,5.0,7.0,29.0,0.8491586080864997
2025-07-20,P106,13,25.8,0,210,0.0,36.0,12.0,15.0,12.0,51.285714285714285,20.41008154249828,49.0,18.59111695486937,6.0,7.0,29.0,0.8500723368613416
2025-07-21,P106,62,25.79,0,768,0.0,13.0,67.0,57.0,63.0,51.42857142857143,20.090272462538877,49.035714285714285,18.518223542624302,0.0,7.0,30.0,0.8509860656361836
2025-07-22,P106,53,25.79,0,715,0.0,62.0,66.0,51.0,53.0,50.714285714285715,19.5253193376727,49.0,18.491239166857575,1.0,7.0,30.0,0.8518997944110257
2025-07-23,P106,68,25.79,0,647,0.0,53.0,64.0,56.0,66.0,48.857142857142854,18.415831698374564,49.0,18.491239166857575,2.0,7.0,30.0,0.8527373791212975
2025-07-24,P106,70,25.78,0,577,0.0,68.0,53.0,51.0,61.0,49.42857142857143,19.016283748909718,49.07142857142857,18.563062828835744,3.0,7.0,30.0,0.8536511078961395
2025-07-25,P106,58,25.78,0,519,0.0,70.0,61.0,45.0,57.0,51.857142857142854,20.570436484014078,49.392857142857146,18.852918598523182,4.0,7.0,30.0,0.8545648366709815
2025-07-26,P106,29,25.78,0,490,0.0,58.0,36.0,30.0,38.0,51.42857142857143,20.378560162232137,49.42857142857143,18.868803513517957,5.0,7.0,30.0,0.8554785654458235
2025-07-27,P106,12,25.77,0,478,0.0,29.0,13.0,12.0,12.0,50.42857142857143,21.4076087942048,49.107142857142854,19.145329738441497,6.0,7.0,30.0,0.8563922942206655
2025-07-28,P106,57,25.77,0,421,0.0,12.0,62.0,67.0,62.0,50.285714285714285,21.700340133388742,49.107142857142854,19.145329738441497,0.0,7.0,31.0,0.8573060229955075
2025-07-29,P106,59,25.77,0,362,0.0,57.0,53.0,66.0,63.0,49.57142857142857,21.329612770802502,48.92857142857143,19.0436702255993,1.0,7.0,31.0,0.8582197517703495
2025-07-30,P106,65,25.77,0,297,0.0,59.0,68.0,64.0,62.0,50.42857142857143,21.609080983521288,48.785714285714285,18.94897073889486,2.0,7.0,31.0,0.8591334805451915
2025-07-31,P106,61,25.76,0,851,0.0,65.0,70.0,53.0,73.0,50.0,21.22891110412089,48.892857142857146,19.03474267153171,3.0,7.0,31.0,0.8600472093200335
2025-08-01,P106,63,25.76,0,788,0.0,61.0,58.0,61.0,57.0,48.714285714285715,20.055874332426786,48.464285714285715,18.602035218913976,4.0,8.0,31.0,0.8609609380948755
2025-08-02,P106,32,25.76,0,756,0.0,63.0,29.0,36.0,29.0,49.42857142857143,20.525245778935624,48.67857142857143,18.738064984546323,5.0,8.0,31.0,0.8618746668697175
2025-08-03,P106,11,25.75,0,745,0.0,32.0,12.0,13.0,15.0,49.857142857142854,20.05349987266207,48.785714285714285,18.6296401485239,6.0,8.0,31.0,0.8627883956445596
2025-08-04,P106,56,25.75,0,689,0.0,11.0,57.0,62.0,57.0,49.714285714285715,20.369211126225835,48.642857142857146,18.911517724537717,0.0,8.0,32.0,0.8637021244194015
2025-08-05,P106,58,25.75,0,631,0.0,56.0,59.0,53.0,51.0,49.57142857142857,20.313026549951832,48.607142857142854,18.89608873053286,1.0,8.0,32.0,0.8646158531942435
2025-08-06,P106,60,25.75,0,571,0.0,58.0,65.0,68.0,56.0,49.42857142857143,20.23904759663972,48.857142857142854,18.975060212102402,2.0,8.0,32.0,0.8655295819690855
2025-08-07,P106,71,25.74,0,500,0.0,60.0,61.0,70.0,51.0,48.714285714285715,19.67836617298539,49.0,19.04575387693389,3.0,8.0,32.0,0.8664433107439276
2025-08-08,P106,69,25.74,0,431,0.0,71.0,63.0,58.0,45.0,50.142857142857146,21.03511802857761,49.714285714285715,19.49331726488387,4.0,8.0,32.0,0.8673570395187695
2025-08-09,P106,34,25.74,0,397,0.0,69.0,32.0,29.0,30.0,51.0,21.756225162774303,50.57142857142857,19.803532366219308,5.0,8.0,32.0,0.8682707682936115
2025-08-10,P106,13,25.74,0,384,0.0,34.0,11.0,12.0,12.0,51.285714285714285,21.476454438246915,50.714285714285715,19.663572530343668,6.0,8.0,32.0,0.8691844970684535
2025-08-11,P106,51,25.73,0,333,0.0,13.0,56.0,57.0,67.0,51.57142857142857,20.85551200408135,50.75,19.591428586861028,0.0,8.0,33.0,0.8700982258432955
2025-08-12,P106,64,25.73,0,269,0.0,51.0,58.0,59.0,66.0,50.857142857142854,20.763979800193834,50.17857142857143,19.33152016675547,1.0,8.0,33.0,0.8710119546181375
2025-08-13,P106,56,25.73,0,213,0.0,64.0,60.0,65.0,64.0,51.714285714285715,21.226667863125126,50.107142857142854,19.274506835626568,2.0,8.0,33.0,0.8719256833929795
2025-08-14,P106,70,25.73,0,778,0.0,56.0,71.0,61.0,53.0,51.142857142857146,21.019265539250515,49.82142857142857,19.119610974324907,3.0,8.0,33.0,0.8728394121678216
2025-08-15,P106,47,25.72,0,731,0.0,70.0,69.0,63.0,61.0,51.0,20.86464313937178,50.42857142857143,19.490602809651612,4.0,8.0,33.0,0.8737531409426635
2025-08-16,P106,33,25.72,0,698,0.0,47.0,34.0,32.0,36.0,47.857142857142854,19.299642236999908,49.92857142857143,19.388672850936352,5.0,8.0,33.0,0.8746668697175055
2025-08-17,P106,11,25.72,0,687,0.0,33.0,13.0,11.0,13.0,47.714285714285715,19.422618135516533,49.82142857142857,19.47658341669049,6.0,8.0,33.0,0.8755805984923475
2025-08-18,P106,61,25.72,0,626,0.0,11.0,51.0,56.0,62.0,47.42857142857143,20.023795368320698,49.75,19.61976516641284,0.0,8.0,34.0,0.8764943272671896
2025-08-19,P106,68,25.72,0,558,0.0,61.0,64.0,58.0,53.0,48.857142857142854,20.667434701550594,49.714285714285715,19.59753790820402,1.0,8.0,34.0,0.8774080560420315
2025-08-20,P106,69,25.72,0,489,0.0,68.0,56.0,60.0,68.0,49.42857142857143,21.204222400716517,50.25,19.893466264077798,2.0,8.0,34.0,0.8783217848168735
2025-08-21,P106,60,25.71,0,429,0.0,69.0,70.0,71.0,70.0,51.285714285714285,22.41066922780522,50.285714285714285,19.92738139095377,3.0,8.0,34.0,0.8792355135917155
2025-08-22,P106,62,25.71,0,367,0.0,60.0,47.0,69.0,58.0,49.857142857142854,21.31062779795231,49.92857142857143,19.648633109424804,4.0,8.0,34.0,0.8801492423665576
2025-08-23,P106,29,25.71,0,338,0.0,62.0,33.0,34.0,29.0,52.0,21.725560982400445,50.07142857142857,19.723887700748744,5.0,8.0,34.0,0.8810629711413995
2025-08-24,P106,13,25.71,0,325,0.0,29.0,11.0,13.0,12.0,51.42857142857143,22.352159797635846,50.07142857142857,19.723887700748744,6.0,8.0,34.0,0.8819766999162415
2025-08-25,P106,68,25.71,0,257,0.0,13.0,61.0,51.0,57.0,51.714285714285715,21.754036297618327,50.107142857142854,19.653176702440653,0.0,8.0,35.0,0.8828142846265133
2025-08-26,P106,66,25.71,0,191,0.0,68.0,68.0,64.0,59.0,52.714285714285715,22.403231059486988,50.5,19.904401151132046,1.0,8.0,35.0,0.8837280134013553
2025-08-27,P106,59,25.7,0,767,0.0,66.0,69.0,56.0,65.0,52.42857142857143,22.187512575449166,50.75,20.05847931904595,2.0,8.0,35.0,0.8846417421761974
2025-08-28,P106,59,25.7,0,708,0.0,59.0,60.0,70.0,61.0,51.0,21.244607158837603,50.535714285714285,19.932259619646114,3.0,8.0,35.0,0.8855554709510394
2025-08-29,P106,65,25.7,0,643,0.0,59.0,62.0,47.0,63.0,50.857142857142854,21.177256443557344,50.464285714285715,19.89692353449567,4.0,8.0,35.0,0.8864691997258813
2025-08-30,P106,28,25.7,0,615,0.0,65.0,29.0,33.0,32.0,51.285714285714285,21.468692598869698,50.535714285714285,19.947119244080525,5.0,8.0,35.0,0.8873829285007234
2025-08-31,P106,11,25.7,0,604,0.0,28.0,13.0,11.0,11.0,51.142857142857146,21.64431081083875,50.392857142857146,20.098533732614918,6.0,8.0,35.0,0.8882966572755654
2025-09-01,P106,66,25.7,0,538,0.0,11.0,68.0,61.0,56.0,50.857142857142854,22.236820601789976,50.392857142857146,20.098533732614918,0.0,9.0,36.0,0.8892103860504074
2025-09-02,P106,61,25.7,0,477,0.0,66.0,66.0,68.0,58.0,50.57142857142857,21.991340287009525,50.75,20.289798567899272,1.0,9.0,36.0,0.8901241148252493
2025-09-03,P106,53,25.7,0,424,0.0,61.0,59.0,69.0,60.0,49.857142857142854,21.48199689219303,50.857142857142854,20.337366240702533,2.0,9.0,36.0,0.8910378436000914
2025-09-04,P106,71,25.7,0,353,0.0,53.0,59.0,60.0,71.0,49.0,21.173883284209676,50.607142857142854,20.26370461854708,3.0,9.0,36.0,0.8919515723749334
2025-09-05,P106,52,25.7,0,301,0.0,71.0,65.0,62.0,69.0,50.714285714285715,22.55891756943942,50.607142857142854,20.26370461854708,4.0,9.0,36.0,0.8928653011497754
2025-09-06,P106,32,25.69,0,269,0.0,52.0,28.0,29.0,34.0,48.857142857142854,21.705825419524082,50.0,19.944367068868825,5.0,9.0,36.0,0.8937790299246173
2025-09-07,P106,12,25.69,0,257,0.0,32.0,11.0,13.0,13.0,49.42857142857143,21.10969084612677,49.92857142857143,20.00727380956753,6.0,9.0,36.0,0.8946927586994594
2025-09-08,P106,61,25.69,0,851,0.0,12.0,66.0,68.0,51.0,49.57142857142857,20.807507802530836,49.892857142857146,20.076408277183717,0.0,9.0,37.0,0.8956064874743014
2025-09-09,P106,59,25.69,0,792,0.0,61.0,61.0,66.0,64.0,48.857142857142854,20.22728002334614,50.25,20.1854824986599,1.0,9.0,37.0,0.8965202162491434
2025-09-10,P106,69,25.69,0,723,0.0,59.0,53.0,59.0,56.0,48.57142857142857,20.04043531510851,50.07142857142857,20.081184433543,2.0,9.0,37.0,0.8974339450239854
2025-09-11,P106,63,25.69,0,660,0.0,69.0,71.0,59.0,70.0,50.857142857142854,21.489753926220853,50.535714285714285,20.371516321783186,3.0,9.0,37.0,0.8983476737988274
2025-09-12,P106,66,25.69,0,594,0.0,63.0,52.0,65.0,47.0,49.714285714285715,20.426406811725254,50.285714285714285,20.165715575106336,4.0,9.0,37.0,0.8992614025736694
2025-09-13,P106,31,25.69,0,563,0.0,66.0,32.0,28.0,33.0,51.714285714285715,21.351926421397266,50.964285714285715,20.36969816110697,5.0,9.0,37.0,0.9001751313485113
2025-09-14,P106,16,25.69,0,547,0.0,31.0,12.0,11.0,11.0,51.57142857142857,21.50858079044381,50.892857142857146,20.43841569150695,6.0,9.0,37.0,0.9010888601233534
2025-09-15,P106,50,25.69,0,497,0.0,16.0,61.0,66.0,61.0,52.142857142857146,20.301301858325683,51.07142857142857,20.095933938151827,0.0,9.0,38.0,0.9020025888981954
2025-09-16,P106,54,25.69,0,443,0.0,50.0,59.0,61.0,68.0,50.57142857142857,19.923663843590155,50.67857142857143,20.001950963044678,1.0,9.0,38.0,0.9029163176730374
2025-09-17,P106,77,25.69,0,366,0.0,54.0,69.0,53.0,69.0,49.857142857142854,19.65899769764957,50.17857142857143,19.726000085295574,2.0,9.0,38.0,0.9038300464478793
2025-09-18,P106,66,25.69,0,300,0.0,77.0,63.0,71.0,60.0,51.0,21.134489978863158,50.464285714285715,20.063754205139038,3.0,9.0,38.0,0.9047437752227214
2025-09-19,P106,62,25.69,0,238,0.0,66.0,66.0,52.0,62.0,51.42857142857143,21.446500436024092,50.67857142857143,20.200941619836534,4.0,9.0,38.0,0.9056575039975634
2025-09-20,P106,35,25.69,0,203,0.0,62.0,31.0,32.0,29.0,50.857142857142854,21.04303979489476,50.67857142857143,20.200941619836534,5.0,9.0,38.0,0.9065712327724054
2025-09-21,P106,14,25.69,0,824,0.0,35.0,16.0,12.0,13.0,51.42857142857143,20.460182003566057,50.892857142857146,19.993219750176248,6.0,9.0,38.0,0.9074849615472473
2025-09-22,P106,142,25.69,1,682,0.0,14.0,50.0,61.0,68.0,51.142857142857146,21.04303979489476,50.92857142857143,19.92379662508312,0.0,9.0,39.0,0.9083225462575192
2025-09-23,P106,60,25.69,0,622,0.0,142.0,54.0,59.0,66.0,64.28571428571429,40.21075430658772,53.57142857142857,26.19362174472674,1.0,9.0,39.0,0.9092362750323613
2025-09-24,P106,72,25.69,0,550,0.0,60.0,77.0,69.0,59.0,65.14285714285714,40.01844812678512,53.357142857142854,26.112597053294532,2.0,9.0,39.0,0.9101500038072032
2025-09-25,P106,69,25.69,0,481,0.0,72.0,66.0,63.0,59.0,64.42857142857143,39.81564660137664,53.82142857142857,26.33129889669902,3.0,9.0,39.0,0.9110637325820452
2025-09-26,P106,150,25.69,1,331,0.0,69.0,62.0,66.0,65.0,64.85714285714286,39.85151009865069,54.17857142857143,26.47158304663154,4.0,9.0,39.0,0.9119774613568872
2025-09-27,P106,40,25.69,0,291,0.0,150.0,35.0,31.0,28.0,77.42857142857143,51.09421735988379,57.214285714285715,32.04551987275827,5.0,9.0,39.0,0.9128911901317293
2025-09-28,P106,14,25.7,0,277,0.0,40.0,14.0,16.0,11.0,78.14285714285714,50.43288798468905,57.642857142857146,31.718920963518737,6.0,9.0,39.0,0.9138049189065712
2025-09-29,P106,56,25.7,0,221,0.0,14.0,142.0,50.0,66.0,78.14285714285714,50.43288798468905,57.75,31.56020114473762,0.0,9.0,40.0,0.9147186476814132
2025-09-30,P106,81,25.7,0,140,0.0,56.0,60.0,54.0,61.0,65.85714285714286,42.06514222579298,57.392857142857146,31.519939938975376,1.0,9.0,40.0,0.9156323764562553
2025-10-01,P106,59,25.7,0,81,0.0,81.0,72.0,77.0,53.0,68.85714285714286,42.32583360639448,58.107142857142854,31.82980118358022,2.0,10.0,40.0,0.9165461052310973
2025-10-02,P106,67,25.7,0,744,0.0,59.0,69.0,66.0,71.0,67.0,42.44997055358227,58.32142857142857,31.814338220401787,3.0,10.0,40.0,0.9174598340059392
2025-10-03,P106,60,25.7,0,684,0.0,67.0,150.0,62.0,52.0,66.71428571428571,42.44099545531534,58.17857142857143,31.764239818023864,4.0,10.0,40.0,0.9183735627807812
2025-10-04,P106,33,25.7,0,651,0.0,60.0,40.0,35.0,32.0,53.857142857142854,21.443169630666183,58.464285714285715,31.742578185164344,5.0,10.0,40.0,0.9192872915556233
2025-10-05,P106,15,25.7,0,636,0.0,33.0,14.0,14.0,12.0,52.857142857142854,22.341505256872413,58.5,31.712247896777487,6.0,10.0,40.0,0.9202010203304652
2025-10-06,P106,68,25.7,0,568,0.0,15.0,56.0,142.0,61.0,53.0,22.052966542697465,58.607142857142854,31.55399755822966,0.0,10.0,41.0,0.9211147491053072
2025-10-07,P106,73,25.7,0,495,0.0,68.0,81.0,60.0,59.0,54.714285714285715,22.779481159691993,58.857142857142854,31.60135286100113,1.0,10.0,41.0,0.9220284778801492
2025-10-08,P106,61,25.71,0,434,0.0,73.0,59.0,72.0,69.0,53.57142857142857,21.399821984128312,59.357142857142854,31.71424996422984,2.0,10.0,41.0,0.9229422066549913
2025-10-09,P106,65,25.71,0,369,0.0,61.0,67.0,69.0,63.0,53.857142857142854,21.497508161246447,59.07142857142857,31.660149705348534,3.0,10.0,41.0,0.9238559354298332
2025-10-10,P106,57,25.71,0,312,0.0,65.0,60.0,150.0,66.0,53.57142857142857,21.306158287039487,59.142857142857146,31.671595272261683,4.0,10.0,41.0,0.9247696642046752
2025-10-11,P106,34,25.71,0,278,0.0,57.0,33.0,40.0,31.0,53.142857142857146,21.185125060039752,58.82142857142857,31.645084541858584,5.0,10.0,41.0,0.9256833929795173
2025-10-12,P106,14,25.71,0,1099,0.0,34.0,15.0,14.0,16.0,53.285714285714285,21.029457797054487,58.92857142857143,31.552341665085113,6.0,10.0,41.0,0.9265971217543593
2025-10-13,P106,81,25.71,0,1018,0.0,14.0,68.0,56.0,50.0,53.142857142857146,21.334077367977685,58.857142857142854,31.655219317719336,0.0,10.0,42.0,0.9275108505292012
2025-10-14,P106,68,25.71,0,950,0.0,81.0,73.0,81.0,54.0,55.0,23.316660710030227,59.964285714285715,31.875315124492744,1.0,10.0,42.0,0.9284245793040432
2025-10-15,P106,52,25.72,0,898,0.0,68.0,61.0,59.0,77.0,54.285714285714285,22.742869107438835,60.464285714285715,31.888093845517492,2.0,10.0,42.0,0.9293383080788853
2025-10-16,P106,77,25.72,0,821,0.0,52.0,65.0,67.0,66.0,53.0,22.55363976538304,59.57142857142857,31.757680402546185,3.0,10.0,42.0,0.9302520368537273
2025-10-17,P106,67,25.72,0,754,0.0,77.0,57.0,60.0,62.0,54.714285714285715,24.025779804994798,59.964285714285715,31.907832711730673,4.0,10.0,42.0,0.9311657656285692
2025-10-18,P106,70,25.72,1,684,0.0,67.0,34.0,33.0,35.0,56.142857142857146,24.477394819360534,60.142857142857146,31.933628258571172,5.0,10.0,42.0,0.9320794944034112
2025-10-19,P106,13,25.72,0,671,0.0,70.0,14.0,15.0,14.0,61.285714285714285,22.772163458297715,61.392857142857146,31.596224910128587,6.0,10.0,42.0,0.9329932231782533
2025-10-20,P106,61,25.73,0,610,0.0,13.0,81.0,68.0,142.0,61.142857142857146,23.118741109242773,61.357142857142854,31.65229414857202,0.0,10.0,43.0,0.9339069519530953
2025-10-21,P106,86,25.73,0,524,0.0,61.0,68.0,73.0,60.0,58.285714285714285,21.4298412322186,58.464285714285715,27.42867132367174,1.0,10.0,43.0,0.9348206807279372
2025-10-22,P106,70,25.73,0,454,0.0,86.0,52.0,61.0,72.0,60.857142857142854,23.744673588186576,59.392857142857146,27.918319069788954,2.0,10.0,43.0,0.9357344095027793
2025-10-23,P106,55,25.73,0,399,0.0,70.0,77.0,65.0,69.0,63.42857142857143,23.59983857894758,59.32142857142857,27.887410635583826,3.0,10.0,43.0,0.9366481382776213
2025-10-24,P106,67,25.74,0,332,0.0,55.0,67.0,57.0,150.0,60.285714285714285,22.94714423564357,58.82142857142857,27.83290561405037,4.0,10.0,43.0,0.9375618670524632
2025-10-25,P106,40,25.74,0,292,0.0,67.0,70.0,34.0,40.0,60.285714285714285,22.94714423564357,55.857142857142854,21.45057071797825,5.0,10.0,43.0,0.9384755958273052
2025-10-26,P106,15,25.74,0,1002,0.0,40.0,13.0,14.0,14.0,56.0,23.622023622035453,55.857142857142854,21.45057071797825,6.0,10.0,43.0,0.9393893246021473
2025-10-27,P106,62,25.74,0,940,0.0,15.0,61.0,81.0,56.0,56.285714285714285,23.019660334261296,55.892857142857146,21.379012355863658,0.0,10.0,44.0,0.9403030533769893
2025-10-28,P106,64,25.75,0,876,0.0,62.0,86.0,68.0,81.0,56.42857142857143,23.056865520253368,56.107142857142854,21.410172877524936,1.0,10.0,44.0,0.9412167821518312
2025-10-29,P106,63,25.75,0,813,0.0,64.0,70.0,52.0,59.0,53.285714285714285,19.593487742226056,55.5,20.913401692942543,2.0,10.0,44.0,0.9421305109266732
2025-10-30,P106,80,25.75,0,733,0.0,63.0,55.0,77.0,67.0,52.285714285714285,18.759124763825273,55.642857142857146,20.951821781860346,3.0,10.0,44.0,0.9430442397015153
2025-10-31,P106,65,25.75,0,668,0.0,80.0,67.0,67.0,60.0,55.857142857142854,21.536237457121537,56.107142857142854,21.353010518450553,4.0,10.0,44.0,0.9439579684763573
2025-11-01,P106,29,25.76,0,639,0.0,65.0,40.0,70.0,33.0,55.57142857142857,21.376444534870195,56.285714285714285,21.40760879420483,5.0,11.0,44.0,0.9448716972511992
2025-11-02,P106,15,25.76,0,624,0.0,29.0,15.0,13.0,15.0,54.0,23.050668826160642,56.142857142857146,21.581395083650534,6.0,11.0,44.0,0.9457854260260413
2025-11-03,P106,71,25.76,0,553,0.0,15.0,62.0,61.0,68.0,54.0,23.050668826160642,56.142857142857146,21.581395083650534,0.0,11.0,45.0,0.9466991548008833
2025-11-04,P106,69,25.76,0,484,0.0,71.0,64.0,86.0,73.0,55.285714285714285,23.80976190357146,56.25,21.649779743982723,1.0,11.0,45.0,0.9476128835757253
2025-11-05,P106,63,25.77,0,421,0.0,69.0,63.0,70.0,61.0,56.0,24.186773244895665,56.107142857142854,21.548118910276834,2.0,11.0,45.0,0.9485266123505672
2025-11-06,P106,61,25.77,0,360,0.0,63.0,80.0,55.0,65.0,56.0,24.186773244895665,56.17857142857143,21.568244097263808,3.0,11.0,45.0,0.9494403411254093
2025-11-07,P106,74,25.77,0,286,0.0,61.0,65.0,67.0,57.0,53.285714285714285,22.01298318200941,56.035714285714285,21.52084629834122,4.0,11.0,45.0,0.9502779258356812
2025-11-08,P106,38,25.78,0,248,0.0,74.0,29.0,40.0,34.0,54.57142857142857,23.0496358818467,56.642857142857146,21.78721046124403,5.0,11.0,45.0,0.9511916546105231
2025-11-09,P106,15,25.78,0,968,0.0,38.0,15.0,15.0,14.0,55.857142857142854,21.590341756045873,56.785714285714285,21.64589969359036,6.0,11.0,45.0,0.9521053833853651
2025-11-10,P106,73,25.78,0,895,0.0,15.0,71.0,62.0,81.0,55.857142857142854,21.590341756045873,56.82142857142857,21.57339508889079,0.0,11.0,46.0,0.9530191121602071
2025-11-11,P106,76,25.79,0,819,0.0,73.0,69.0,64.0,68.0,56.142857142857146,21.835968579605638,56.535714285714285,21.29246457362438,1.0,11.0,46.0,0.9539328409350492
2025-11-12,P106,68,25.79,0,751,0.0,76.0,63.0,63.0,52.0,57.142857142857146,22.66736693596159,56.82142857142857,21.504613753760246,2.0,11.0,46.0,0.9548465697098911
2025-11-13,P106,69,25.79,0,682,0.0,68.0,61.0,80.0,77.0,57.857142857142854,22.95959183310666,57.392857142857146,21.584183656719237,3.0,11.0,46.0,0.9557602984847331
2025-11-14,P106,76,25.8,0,606,0.0,69.0,74.0,65.0,67.0,59.0,23.33809475228575,57.107142857142854,21.36688210276952,4.0,11.0,46.0,0.9566740272595751
2025-11-15,P106,43,25.8,0,563,0.0,76.0,38.0,29.0,70.0,59.285714285714285,23.56349072692958,57.42857142857143,21.58776843566161,5.0,11.0,46.0,0.9575877560344171
2025-11-16,P106,13,25.8,0,550,0.0,43.0,15.0,15.0,13.0,60.0,22.876479915698006,56.464285714285715,21.608438240062718,6.0,11.0,46.0,0.9585014848092591
2025-11-17,P106,70,25.81,0,480,0.0,13.0,73.0,71.0,61.0,59.714285714285715,23.53518136545293,56.464285714285715,21.608438240062718,0.0,11.0,47.0,0.9594152135841011
2025-11-18,P106,81,25.81,0,399,0.0,70.0,76.0,69.0,86.0,59.285714285714285,23.27884795054864,56.785714285714285,21.744913654491054,1.0,11.0,47.0,0.9603289423589432
2025-11-19,P106,88,25.82,0,311,0.0,81.0,68.0,63.0,70.0,60.0,23.944379994757313,56.607142857142854,21.51543681090446,2.0,11.0,47.0,0.9612426711337851
